tweet_text;classes
Atendimento excelente, e para quem tem crianças, tem uma área kids muito boa,  com brinquedos novos e muitas opções pros pequenos.;ambiente
Atendimento excelente, música ambiente super agradável e o funcionário Pablo extremamente atencioso.;ambiente
Atendimento excelente, música mpb ao vivo e  a refeição deliciosa.;ambiente
Atendimento excelente, rodizio maravilhoso, comida de primeira, local bonito, estacionamento e preço alto.;ambiente
Atendimento excelente, variedade de sabores, ambiente agradável ?;ambiente
Atendimento rápido e preciso Boa refrigeração.;ambiente
Atendimento impecável, excelente música.;ambiente
Atendimento muito bom e ágil, ambiente organizado, limpo e climatizado, possui um cardápio com cortes de carne variado e com preço justo.;ambiente
Atendimento muito bom, ambiente climatizado.;ambiente
Atendimento muito bom, ambiente confortável, rodízio bem servido, entradas gostosas, acompanhamentos saborosos e Sobremesas gostosas.;ambiente
Atendimento muito simpático das meninas, ótima localização, limpinho ,  bonito e preço bem honesto.. E mais :  caipirinha de cachaça de jambu, melaço de cana de açucar e algum outro ingrediente local (não lembro o nome... a memoria se apagou de tão forte que era.;ambiente
Atendimento muito, local aconchegante.;ambiente
Atendimento nota 10, lugar bem aconchegante, estacionamento amplo, há recepcionista no local, acessível para cadeirantes!;ambiente
Atendimento ótimo / brinquedos internos e externos /cardápio pra almoço e jantar á qualquer dia e hora / rodízio de pizza ótimo .;ambiente
Atendimento ótimo do Senna, ambiente aconchegante,espaçoso, som com boa escolha de estilos, a comida 100% maravilhosa e bem servida.;ambiente
Atendimento ótimo, ambiente agradável lugar excelente para encontros, aniversário e todos os tipos de confraternizações...;ambiente
Atendimento sempre excepcional, o mesmo padrão de qualidade, ambiente limpo e super bem frequentado.;ambiente
Atendimento, comida,ambiente... Sem dúvida e a melhor rede de restaurantes do Brasil!;ambiente
Atualmente o preço esta muito alto para o que oferece, já foi a melhor churrascaria de Manaus  mas caiu de qualidade, ambiente muito bom e agradável, espero que melhore as variedades de carnes, pratos e saladas.;ambiente
Avaliações positivas, espaço para crianças, aparente sucesso de uma rede de restaurantes, tudo poderia indicar uma excelente experiência.;ambiente
Bar animado, sempre gostoso estar aqui masss o banheiro é podre.;ambiente
Bar antigo, mal conservado, banheiro deplorável já no período da tarde onde o movimento ainda é pequeno.;ambiente
Bar com excelente localização, bem frequentado, tranquilidade, excelentes grupos de samba e sambistas, e ótima variedade de cervejas geladas!;ambiente
Bar pequeno, mas com boas promoções.;ambiente
Bar temático com ótimos comes e bebes e preço justo.;ambiente
Bar tradicional de samba raiz em Manaus, bem popular, simples com público variado e cerveja gelada.;ambiente
Barzinho situado em lindo casarão histórico, ambiente descontraído e bem frequentado.;ambiente
Bebida ok, climatização ruim pois estava muito quente, cantora ai vivo fraca e com músicas fracas, atendimento excelente, comida regular.;ambiente
Bem decorada, fácil acesso, bom atendimento, oferece bastante variedades de produtos.;ambiente
Bem localizado, ambiente agradável e cardápio com opções variadas.;ambiente
Bem localizado, música ambiente e para todos os gostos, comida deliciosa e atendimento excepcional.;ambiente
Bem localizado, ótima decoração, música perfeita e preço muito justo com comida bem servida.;ambiente
Bem organizado, atendimento muito bom e estacionamento pra pessoas com necessidades especiais.;ambiente
Bem refrigerado e preço razoável .;ambiente
Boa comida e ambiente agradável.;ambiente
Boa comida, ambiente agradável e preço bom, mas o estacionamento é ruim.;ambiente
Boa comida, ambiente agradável, porém tem dias que tem muita gente e o espaço fica cheio!;ambiente
Boa comida, bom ambiente, excelente atendimento.;ambiente
Boa comida,ambiente agradável, música boa atendimento excelente Rafael Vieira.;ambiente
Boa localização, ambiente agradável, brinquedoteca com vários atrativos para as crianças e atendimento excelente.;ambiente
Boa localização, atendimento legal, ambiente grande e ventilado, sem ar condicionado.;ambiente
Boa música acompanhada de freguesia descolada e descontraída.;ambiente
Boa música e localização.;ambiente
Boa música, cerveja gelada, petiscos deliciosos.;ambiente
Boa opção para carnes assadas, a guarnição também é boa porém o salão é grande, comporta muitas mesas o que naturalmente faz com que o barulho seja muito grande, sem contar a televisão extremamente alta, o que impossibilita o frequentador de poder conversar naturalmente com.;ambiente
Boa opção para um almoço casual, boa opção para estar com os amigos, boa opção para um jantar aconchegante, boa opção para levar amigos que estão conhecendo a cidade... Enfim, para todas as ocasiões, uma opção que satisfaz todos os gostos!!;ambiente
Boa pizzaria, amplo espaço, com direito a área para crianças, com sabores entre médio e bom.;ambiente
Boa programação musical.;ambiente
Boa refeição, só não gostei foi da cobrança da brinquedoteca, que por sinal, estava um forno muito quente.;ambiente
Boa variedade de carnes e limpeza do ambiente impecável.;ambiente
boa variedade de cervejas e impressionante variedade de cachacas, bons tiragostos, bastante barulhento, atendimento no geral demorado, costuma estar lotado, bom para passar uma noite bebericando e comendo com com amigos.;ambiente
Boa visão colocando área kids...;ambiente
Boas carnes e ambiente agradável, peca por falta de opções de cardápio.;ambiente
Bom ambiente.;ambiente
Bom ambiente e boa comida, preço acessível.;ambiente
Bom astral, bons petiscos, boa música, mas precisa melhorar a qualidade do som.;ambiente
Bom atendimento, preço justo e ambiente agradável.;ambiente
Bom café e ambiente agradável.;ambiente
bom custo benefíco, ótima brinquedoteca, banda de tambaqui muito boa, entradinha de caldo de peixe cortesia.;ambiente
Bom d+para a família se divertir, está sempre lotado mas vale a pena esperar, comendo um bom salgado, os atendentes são bem educados e orientam sobre como realizar uma boa competição.;ambiente
Bom local para café da tarde e lanches, boa localização, tem estacionamento, bom atendimento, tem ambiente térreo e mezanino, preços ok.;ambiente
Bom local, instagramável, funcionários simpáticos, ambientes com espaço kids, área externa pra rua e pro bairro, showzinho ao vivo, área interna climatizada com 2 andares, tendo referência locais e até de série.;ambiente
Bom lugar para conhecer a gastronomia regional e bom atendimento e ambiente agradável e preço convidativo.;ambiente
Bom lugar para desenvolver suas habilidades no boliche.;ambiente
Bom lugar, localizado no centro comercial do Condomínio Mundi, ambiente casual, música ás vezes alta, petiscos bons e o melhor coxão da cidade, tem mesas externas, transmissão de jogos e lutas.;ambiente
Bom o ambiente, ..  mais as coisas caras.;ambiente
Bons pratos, preço justo, ambiente e decoração agradável, bom atendimento.;ambiente
Boteco com cerveja e isca bem gostosa e ótimo para encontro com os amigos e ambiente bem familiar.;ambiente
Boteco tradicional, com boa música!;ambiente
Brinquedoteca modesta, mas criança se diverte e tem cuidadora.;ambiente
Buffet limitado, mas é um local agradável,  nada instagramavel,carne gostosa.;ambiente
Buffet variado incluindo churrasco com ambiente agradável, estacionamento próprio e preço justo.;ambiente
Cachaçaria situada dentro do shopping Manauara, com ambiente agradável típico de boteco, com opções de pratos e porções regionais.;ambiente
Café bem servido e de qualidade,ambiente agradável, muito bom atendimento.;ambiente
Cardápio com preços muito honesto  Vale conferir o brigadeiro de peixe Não esquecer de curtir um SUP!!;ambiente
cardápio muito bom com um preço muito justo e o ambiente muito agradável.;ambiente
Cardápio variado e de bom gosto preço  justo mas o espaço  é  apertado e  os pegadores de alimentos ficam em cima dos mesmos.;ambiente
Carne de Sol super saborosa e com acompanhamento delicioso, preço acessível e ambiente agradável.;ambiente
Carne deliciosa, ambiente muito bom, e tem um playground maravilhoso para as crianças brincarem, acho que é o melhor de Manaus para famílias.;ambiente
Carnes de ótima qualidade e ambiente agradável.;ambiente
Carnes deliciosas e as saladas são maravilhosas.. música boa e atendimento excelente.;ambiente
Carnes excelentes, atendimento muito, tem espaço kids (só que fica no andar de baixo do restaurante, próximo a garagem), muito caro o valor.;ambiente
Carnes maravilhosas , custo benefício , atendimento de primeira , ambiente  Agradável , música ambiente sensacional.;ambiente
Casario antigo reformado.;ambiente
Cerveja gelada (não tão em conta) e músicos bons que sempre estão tocando por lá.;ambiente
Cerveja gelada, ambiente descontraído, música  de qualidade, gente interessante é de frente pro maior cartão postal da cidade (Teatro Amazonas)...;ambiente
Cerveja gelada, bom atendimento e música agradável.;ambiente
Cerveja gelada, mesas na calçada e na via, Esquenta depois das 17 mas pode chegar antes para ouvir o chorinho.Vale demais a pena.Tem que conhecer.;ambiente
Cerveja gelada, tira-gostos muito bom, ótimo ambiente e atendimento bem realizado.;ambiente
Cerveja geladissima, bom atendimento, ótimos preços e cardápio variado, ambiente climatizado.;ambiente
Chegando já deparei com um estacionamento amplo, o ambiente é bastante regional caboclo, com mesas e cadeiras de madeira, super decorado com imagens de animais silvestres, o cardápio e bastante variado, local limpo e bastante ventilado, vale a Pena ir com a família e amigos.;ambiente
Churras de qualidade e bebidas geladinhas ótimo ambiente família.;ambiente
Churrascaria top de primeira, atendimento único e sem igual e o ambiente familiar... Recomendo se podesse daria 10 estrelas.;ambiente
Churrasco ficou a desejar, pouco sal e deixaram a carne secar, ambiente agradável.;ambiente
Clima agradavel, e muita gente bonita.;ambiente
Clima maravilhoso, confortável, com acesso a brinquedoteca,além de um ambiente agradável para reunir com amigos e familiares.;ambiente
Climatizado, com decoração típica do Rio Grande do Sul e excelente atendimento, oferece self-service e pratos à La Carte, típicos gaúchos e também da culinária regional e nacional.;ambiente
Coisa mais bonita que vi.;ambiente
Com certeza um dos melhores restaurantes em que já estive,pratos variados,por um ótimo preço, ambiente climatizado, ótimo para a família,e bem localizado, você com certeza vai se sentir muito bem.;ambiente
Com pratos sofisticados, ambiente aconchegante e atendimento intimista, o Banzeiro entrega uma ótima experiência gastronômica na amazônia.;ambiente
Com pratos variados de frutos do mar e tem uma área kids muito boa para deixar as crianças.;ambiente
Com um estilo rústico e muito agradável, em uma excelente localização.;ambiente
Com um excelente atendimento, boa acomodação e uma comida maravilhosa!;ambiente
Com uma boa estrutura e excelentes pistas para jogar, conta também com sinuca, vídeo game e outros jogos.;ambiente
Com uma decoração pitoresca e bom atendimento, recomendo para que quer provar a gastronomia local, apresenta um bom custo benefício, com preços médio entre R$50,00 e R$100,00.;ambiente
Comida agradável ambiente ótimo.;ambiente
Comida boa ,ótimo ambiente ,bom atendimento .só não gostei da espera por uma mesa.;ambiente
Comida boa e bem servida, bom serviço, boa música, tranquilo.;ambiente
