review_text,ambiente,comida,geral,preco,servico,seguranca
"Ambiente bom , música boa , falta um melhor controle de comanda.",1,2,2,2,0,2
Ambiente bom e agradável.,1,2,2,2,2,2
Ambiente bom e comida muito boa.,1,1,2,2,2,2
"Ambiente bom e familiar, bem aconchegante, a comida sempre bem feita, o atendimento maravilhoso especificamente do José Gregório um ser humano incrível, voltaremos sempre.",1,1,2,1,1,2
"Ambiente bom e tranquilo,  bem pequeno .",1,2,2,2,2,2
Ambiente bom para almoçar com os amigos e almoços executivos a trabalho.,1,2,2,2,2,2
"Ambiente bom, mas a carne que é oferecida como carne de sol, não é e o bolinho de macaxeira não tem recheio.",1,0,2,2,2,2
"Ambiente bonito, estacionamento próprio, preços honestos e a comida estava muito boa.",1,1,2,1,2,2
"Ambiente bonito,boa comida,presta um bom serviço... Problema é horário... Estava lá numa quinta feira as 22:30 estavam empilhando cadeiras e desligaram o ar condicionado tipo: VAI EMBORA!!!",1,1,2,2,0,2
"Ambiente climatizado, atendimento bom, estacionamento ruim, vários sabores de pizza e massas muito saborosas, preço médio,  bebida não inclusa no valor do rodízio.",1,1,2,1,1,2
"Ambiente climatizado, atendimento rápido e pratico, variedades de pratos opcionais, a melhor picanha da cidade, com sabor inconfundível, e as melhores bebidas e sobremesas.",1,1,2,2,1,2
"Ambiente climatizado, com vagas para estacionar, ótimo atendimento, preço compatível com o produto.",1,2,2,1,1,2
ambiente com decoração super charmosa.,1,2,2,2,2,2
Ambiente com muito barulho entretanto um bom lugar pra se distrair praticando o jogo de boliche.,1,2,2,2,2,2
"Ambiente com pegada rock n roll, comida gostosa, hambúrguer artesanal , ótimo atendimento.",1,1,2,2,1,2
Ambiente confortável com atendimento de primeira e comida excelente.,1,1,2,2,1,2
Ambiente confortável!,1,2,2,2,2,2
"Ambiente confortável, comida muito boa e todos muito simpáticos.",1,1,2,2,2,2
"Ambiente confortável, pratos saborosos mas eventualmente o preparo pode demorar em dias de grande procura.",1,1,2,2,0,2
Ambiente convidativo tanto para amigos e família.,1,2,2,2,2,2
"Ambiente diferente, uma parede enorme com várias cachaças diferentes.",1,2,2,2,2,2
Ambiente e comida top.,1,1,2,2,2,2
Ambiente e música muito boa ...,1,2,2,2,2,2
Ambiente e pratos ótimos.,1,1,2,2,2,2
"Ambiente escuro, como se você estivesse num pub.",1,2,2,2,2,2
Ambiente espaçoso e atendimento rápido.,1,2,2,2,1,2
"Ambiente excelente picanha top atendimento muito bom pessoal atencioso e cordial,bom para ir com a familia ou sozinho tambem fornece servico de transfer de cliente.",1,1,2,2,1,2
"Ambiente excelente, comida gostosa preço bom, música ao vivo.",1,1,2,1,2,2
Ambiente excelente.,1,2,2,2,2,2
"Ambiente extremamente  agradável, atendimento de excelência,  recomendo sempre.",1,2,1,2,1,2
Ambiente família e bem climatizado.,1,2,2,2,2,2
Ambiente familiar e a comida é gostosa.,1,1,2,2,2,2
Ambiente familiar e comida saborosa.,1,1,2,2,2,2
Ambiente familiar muito bom para passeio e lanche com a família e amigos.,1,2,2,2,2,2
"Ambiente familiar, 100% refrigerado, tem uma brinquedoteca bem grande, área para aniversários, variedade das pizza muito boa de massa fina, aceita crédito e débito e compartilha o custo do estacionamento na área ao lado.",1,1,2,2,2,2
"ambiente familiar, acessórios muito bons disponíveis tais como: macarrão, prancha, colete, etc...comida muito boa. O fator negativo é o preço, embora o proprietário queira selecionar o público e atingir um público mais seleto, existem obrigatoriedades de consumo em valor, pagando-se taxa para tudo desde a travessia.",1,1,2,0,2,2
"Ambiente familiar, agradável, cardápios variados.",1,1,2,2,2,2
"Ambiente familiar, climatizado e ao ar livre.",1,2,2,2,2,2
"Ambiente familiar, comida boa e preço justo!",1,1,2,1,2,2
"Ambiente familiar, de atendimento rápido e comida muito boa!",1,1,2,2,1,2
"ambiente familiar, descontraído, ideal para levar a família, restaurante conta com um suculento bufe, os garçons são super educados, estacionamento amplo, bem localizado, comodidade na forma de pagamento e ambiente espaçoso.",1,1,2,2,1,2
"Ambiente famíliar, excelente local para confraternização, cardápio muito bom e excelente atendimento.",1,1,1,2,1,2
"Ambiente familiar, muito bem estruturado, decoração impecável, uma mistura de pop rock, com cultura americana vintage... Vale a pena conhecer essa pizzaria com uma variedades de opção de sabores, um cardápio com muitas opções deliciosas com pizzas doces, salgadas, batata frita especial, hambúrguers , entre outros.... O estacionamento é amplo, mas precisa ainda de cuidados estruturais, melhorar o piso, e a estética da estrutura do prédio que fica a mostra, juntamente com as tubulações hídricas.",1,1,2,2,2,2
"Ambiente familiar, porém restaurante não oferece muitas opções no cardápio, preço um pouco caro, estacionamento bacana.",1,0,2,0,2,2
"Ambiente familiar, preço das comidas acessíveis.",1,2,2,1,2,2
Ambiente familiar.,1,2,2,2,2,2
Ambiente fantástico e familiar... super recomendo.,1,2,1,2,2,2
Ambiente fino e muito bem frequentado.,1,2,2,2,2,2
"Ambiente incrível, bebidas finas, comida maravilhosa e atendimento digno, rapazes super educados e atenciosos!",1,1,2,2,1,2
"Ambiente incrível, e o melhor da culinária Portuguesa e Argentina, incluindo uma excelente carta de vinhos.",1,1,2,2,2,2
"Ambiente informal, cerveja gelada, cozinha portuguesa.",1,1,2,2,2,2
"Ambiente legal com outras atrações próximas, muito conveniente.",1,2,2,2,2,2
Ambiente limpo confortável atendimento top do garçom muito gentil comida gostosa e rápido lugar bom para lanchar com os amigos !!,1,1,2,2,1,2
Ambiente limpo e agradável!,1,2,2,2,2,2
Ambiente limpo e com todos os procedimentos contra COVID.,1,2,2,2,2,2
Ambiente lindíssimo e deliciosas tortas e salgados!,1,1,2,2,2,2
"Ambiente lindo, atendimento impecável, comida deliciosa!!!!",1,1,2,2,1,2
"Ambiente lindo, super bem frequentado, comida maravilhosa, shopp geladíssimo, ótimo atendimento.",1,1,2,2,1,2
"Ambiente maneiro, comida deliciosa, atendimento   muito bom e pra terminar tem abacaxi com groselha!!",1,1,2,2,1,2
"Ambiente maravilhoso e atendimento nota 10 pelo garçom Izaquiel, muito atencioso e solicito.",1,2,2,2,1,2
Ambiente maravilhoso!!!!,1,2,2,2,2,2
"Ambiente maravilhoso, decoração perfeita, comida nota 10 e uma vista para o nosso Teatro do Amazonas de cair o queixo!",1,1,2,2,2,2
"Ambiente maravilhoso, garçons ótimos, som ao vivo e a comida impecável.",1,1,2,2,1,2
"Ambiente maravilhoso...amplo, aconchegante, atendimento excelente.",1,2,2,2,1,2
"Ambiente médio refrigerado com decorações agradáveis, painéis tema indígena, sem área externa.",1,2,2,2,2,2
Ambiente muito aconchegante.,1,2,2,2,2,2
Ambiente muito agradável e atendimento impecável.,1,2,2,2,1,2
Ambiente muito agradável e muitos pizza deliciosas e ainda um excelente atendimento.,1,1,2,2,1,2
"Ambiente muito agradável, cardápio diversificado com açaí e muitos pratos da culinária regional.. Experimentei o pato no tucupi, muito bom!",1,1,2,2,2,2
"Ambiente muito agradável, comida deliciosa e ótimo ótimo benefício!",1,1,2,1,2,2
"Ambiente muito agradável, espaço amplo e bom atendimento.",1,2,2,2,1,2
"Ambiente muito agradável, música boa, comida regional muito bem temperada e o melhor de tudo, preço acessível.",1,1,2,1,2,2
"Ambiente muito agradavel, possui uma área Kids na parte externa e conta com pessoas funcionários que cuidam da animação desse espaço.",1,2,2,2,2,2
"ambiente muito agradavel, tanto no shopping como no park 10. comida excelente e bebidas bem geladas, vale a pena visitar.",1,1,1,2,2,2
Ambiente muito bom .,1,2,2,2,2,2
"Ambiente muito bom, atendimento rápido e eficiente pelo garçom Franklin e comida excelente.",1,1,2,2,1,2
"Ambiente muito bom, bom atendimento, visual do rio tarumã é lindo no final de tarde, pranchas de aluguel de SUP, boa gastronomia, agora no verão é perfeito.",1,1,2,2,1,2
"Ambiente muito bom, música ambiente ótima e comida maravilhosa.",1,1,2,2,2,2
"Ambiente muito bom, o peixe é de primeira.",1,1,2,2,2,2
"Ambiente muito bom, peixe delicioso, atendimento diferenciado e com uma visão bem regional.",1,1,2,2,1,2
"Ambiente muito bom, tradicional bar amazonense, com variação em sua programação musical.",1,2,1,2,2,2
Ambiente muito bom.,1,2,2,2,2,2
Ambiente muito bonito e a comida é excelente.,1,1,2,2,2,2
Ambiente muito grande e bom ar condicionado.,1,2,2,2,2,2
Ambiente muito legal com musica  boa (Rock leve) e o hambúrguer também estava saboroso.,1,1,2,2,2,2
"Ambiente muito legal, e equipamentos ótimos para se divertir.",1,2,2,2,2,2
"Ambiente muito legal, tem uma brinquedoteca com monitora, a pizza é muito boa tbm.",1,1,2,2,2,2
Ambiente muito legal.,1,2,2,2,2,2
"Ambiente noir e intimista, passar a noite nesse bistrô vai fazer sua ida a Manaus ser uma ótima lembrança à la francesa!",1,2,2,2,2,2
Ambiente ótimo e agradável.,1,2,2,2,2,2
"Ambiente ótimo, atendimento ágil, sabores maravilhosos mas não é um restaurante barato, o que compensa no sabor.",1,1,2,0,1,2
"Ambiente ótimo, jantar delicioso e atendimento super agradável pelo garçom Bruno em conjunto com o Ricardo, voltarei e espero ser atendida por eles novamente.",1,2,2,2,1,2
Ambiente para ocasiões especiais.,1,2,2,2,2,2
Ambiente para toda família com excelente cardápio.,1,1,2,2,2,2
"Ambiente pequeno, aconchegante porém o mais caro de Manaus.",1,2,2,0,2,2
"Ambiente pequeno, atendimento muito bom, petiscos gostosos, música boa... Peço salgado.",1,1,2,0,1,2
"Ambiente perfeito pra comemorarmos essa data taobmaraviohos , pratos maravilhosos e atendimento impecavel pelo Rodrigo Uchoa .",1,1,2,2,1,2
Ambiente perfeito!,1,2,2,2,2,2
Ambiente quente os banheiros tem ar condicionado o salão parece não ter.,1,2,2,2,2,2
"Ambiente reformado, salão refrigerado, bom espaço e muitas mesas faz do Bom Prato uma boa pedida para um almoço de negócios ou com amigos, o serviço é correto e ágil, a comida e simples porem muito boa especialmente a carne de sol, cerveja bem gelada.",1,1,2,2,1,2
Ambiente Retrô com uma biblioteca interessante!!,1,2,2,2,2,2
Ambiente rústico com vista para o teatro Amazonas.,1,2,2,2,2,2
"Ambiente rústico e aconchegante, funcionários muito simpáticos.",1,2,2,2,1,2
"Ambiente sempre aconchegante, comida regional de excelente qualidade, pirarucu, tambaqui, matrinxa sempre bem feitos, com preço bem acessível para o padrão do restaurante.",1,1,2,1,2,2
"Ambiente sempre cheio , com mesas sempre ocupadas.",0,2,2,2,2,2
"Ambiente sensacional, atendimento excelente.",1,2,2,2,1,2
"Ambiente sensacional, atendimento incrível, comida tudo de bom e preço muito bom.",1,1,2,1,1,2
"Ambiente sofisticado e aconchegante, atendimento ótimo e, a moqueca cearense mista estava uma delícia!",1,1,2,2,1,2
Ambiente super agradável com uma vista linda para o teatro.,1,2,2,2,2,2
Ambiente super agradável e bonito.,1,2,2,2,2,2
Ambiente super agradável e preço acessível.,1,2,2,1,2,2
"Ambiente super agradável para família, comida excelente, ótima musica, preço justo no sup, cerveja gelada...enfim muito bom.",1,1,2,1,2,2
"Ambiente super agradável, aconchegante, amplo e com a temática ROCK, muito legal!",1,2,2,2,2,2
"Ambiente super agradável, atendimento de primeira, comida deliciosa e preço muito justo!",1,1,2,1,1,2
"Ambiente super agradável, atendimento simpático e simples, carnes de excelente paladar, custo benefício atrativos.",1,1,2,1,1,2
"Ambiente super agradável, boa comida, bom vinhos, recomendo sem medo de errar.",1,1,1,2,2,2
"Ambiente super agradável, bom atendimento, comida maravilhosa e preço justo.",1,1,2,1,1,2
"ambiente super agradável, carne de primeira, atendimento excelente, cerveja gelada.",1,1,2,2,1,2
"Ambiente super agradável, excelente atendimento e produtos de qualidade inquestionáveis.",1,1,2,2,1,2
"Ambiente super agradável, música excelente.",1,2,2,2,2,2
"Ambiente super agradável, ótimo atendimento, pizzas ótimas e brinquedoteca sensacional.",1,1,2,2,1,2
"Ambiente super agradável, ótimo para a família e amigos e as crianças claro, por conta dos brinquedos (pula pula, escorredor inflável).",1,2,2,2,2,2
Ambiente super agradável.,1,2,2,2,2,2
"Ambiente super gostoso, descontraído, entrada que e um caldo de tucunare maravilhoso, fomos super bem atendidos, trouxeram gis de cera e desenho para minha filha.",1,1,2,2,1,2
"Ambiente típico e regional, confortável, com estacionamento próprio e bem localizado.",1,2,2,2,2,2
"Ambiente tranquilo, aconchegante, boa música ao fundo e, o que mais gostei, tem opção vegetariana no cardápio.",1,1,2,2,2,2
"Ambiente tranquilo, e ótimo pra relaxar fui muito bem atendida pela Luana, muito educada sabe se comunicar  e falou muito bem sobre seus produtos,  parabéns pelo atendimento, ambiente maravilhoso rústico um joelho de porco dos deuses parabéns a todos .",1,2,2,2,1,2
"Ambiente tranquilo, música agradável, comida ótima e atendimento EXCELENTe.",1,1,2,2,1,2
"Ambiente tranquilo, música boa e um ótimo atendimento.",1,1,2,2,1,2
"Ambiente tranquilo, uma ótima opção!!!",1,1,1,2,2,2
"Ambiente: agradabilíssimo, tanto a decoração como a atmosfera.",1,2,2,2,2,2
amei a Matrinchã na farofa com castanha recomendadissimo  muito saboroso.,2,1,2,2,2,2
"Amei mto,a carne de sol é inesquecível,e o atendimento maravilhoso,mto obg bom prato.",2,1,2,2,1,2
"Amei o lugar, pizza maravilhosa, pastéis deliciosos ?, lugar surpreendente!",2,1,1,2,2,2
Amei o restaurante atendimento espertacular do garçom anderson França muito excelente em tudo amei o prato boa viagem camarão internacional tudo maravilhoso minha amiga Gisely que me indicou inclusive trabalha no restaurante.....voltarei mas vezes pra mim confraternizar com a família com certeza voltarei tudo incrível.,2,1,1,2,1,2
"Amei, ótimo ambiente para confraternizações!",1,2,2,2,2,2
Amei... Atendimento e cordialidade excelente... Cerveja estupidamente gelada... Música boa e agradável à todos os gostos... Excelente... Sensacional...,1,2,2,2,1,2
"Amo comida mexicana, e a de vocês estava saborosíssima, o guacamole maravilhoso... Parabéns ?",2,1,2,2,2,2
Amoooo essa picanha la parilla que não tem igual na cidade e a costela bovina também é perfeita.,2,1,2,2,2,2
"Amplo estacionamento, atendimento rápido e eficiente além das comidas serem muito bem preparadas e saborosas.",2,1,2,2,1,2
Andre mandou bem demais sendo compreensível com as solicitações especiais das crianças.,2,2,2,2,1,2
"Ao chegar, já fui recebida com um delicioso caldo de tambaqui e dali por diante tive uma experiência fantástica com a culinária Amazonense.",2,1,2,2,2,2
Ao lado do teatro amazonas que emoldura produtos de qualidade e bom preparo.,1,1,2,2,2,2
"Ao lado tem arborização do quintal vizinho,o que proporciona mais contato com a natureza.",1,2,2,2,2,2
Apenas o local é ruim porque não tem espaço suficiente pros clientes.,0,2,2,2,2,2
Aperitivos de boa qualidade e bom atendimento.,2,1,2,2,1,2
"Apesar da falta de estacionamento próprio o Adolpho possui um ambiente muito bom, na minha opinião, a área externa é a opção ideal, principalmente para quem não tem pressa para sair do lugar.",1,2,2,2,2,2
"Apesar de estar localizado em um Shopping, o Coco Bambu Manaus é um bom restaurante, porém verificamos algumas falhas.",0,2,1,2,2,2
"Apesar de no dia atenderem apenas através de reservas, ficaram sensibilizados com a forma que fomos tratados numa data tão importante e acabaram nos aceitando.",2,2,2,2,1,2
"Apesar de ser um restaurante pequeno e que não possui estacionamento privado, até então é fácil estacionar o carro nas proximidades do restaurante.",1,2,2,2,2,2
